name,category,subcategory,address,phone,rating,reviews,website,profileUrl,placeId,verified,claimEmail
"Team Kalia, Realtors - REMAX Real Estate Centre Inc.",Real Estate,,"1140 Burnhamthorpe Rd W Ste 141, Mississauga, ON L5C 4E9, Canada",(905) 339-5111,4.9,122,https://www.realestate-ontario.com/,https://mississaugainsider.ca/directory/real-estate/team-kalia-realtors-remax-real-estate-centre-inc-uxp4lp/,ChIJqRmgOChHK4gRwn_o8dCrwrs,no,
"Royal LePage Realty Centre, Brokerage - Phil Mercurio Mr Erindale",Real Estate,,"2150 Hurontario St, Mississauga, ON L5B 1M8, Canada",(416) 253-0066,4.9,116,http://mrerindale.com/,https://mississaugainsider.ca/directory/real-estate/royal-lepage-realty-centre-brokerage-phil-mercurio-mr-erinda-xq8rpm/,ChIJAwBQlVhGK4gRzI3Orn246o4,no,
Luna Faisal,Real Estate,,"30 Eglinton Ave W #201, Mississauga, ON L5R 3E7, Canada",(647) 823-6505,4.9,107,http://www.lunafaisal.com/,https://mississaugainsider.ca/directory/real-estate/luna-faisal-fx3x6c/,ChIJaxJQhDxBK4gRdkVLd8ilw2A,no,
Lara Group Real Estate | South Etobicoke Real Estate Agents,Real Estate,,"103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(416) 572-9500,4.9,75,https://laragroup.ca/?utm_source=googlebusiness&utm_medium=organic,https://mississaugainsider.ca/directory/real-estate/lara-group-real-estate-south-etobicoke-real-estate-agents-xz32y1/,ChIJiSUCobtHK4gRo3dgsUQSN98,no,
"Dina Elghandour, Real estate Broker",Real Estate,,"Royal LePage Certified Realty, 5618 Tenth Line W #9, Mississauga, ON L5M 7L9, Canada",(905) 462-2406,4.9,61,,https://mississaugainsider.ca/directory/real-estate/dina-elghandour-real-estate-broker-kr4grn/,ChIJ_6kBBshvK4gR5mp5GKlewTA,no,
The Village Guru,Real Estate,,"186 Robert Speck Pkwy, Mississauga, ON L4Z 3G1, Canada",(905) 896-4622,4.9,60,http://www.thevillageguru.com/,https://mississaugainsider.ca/directory/real-estate/the-village-guru-hq5g06/,ChIJ1TjNrzxHK4gRx-WSMDJUFH4,no,
Marco Pedri,Real Estate,,"92 Lakeshore Rd E Unit 215, Mississauga, ON L5G 4S2, Canada",(647) 920-1314,4.9,58,https://marcopedri.com/mississauga/real-estate-agent/,https://mississaugainsider.ca/directory/real-estate/marco-pedri-63ph8d/,ChIJHbcScqdHK4gRDfDTrb5LiNQ,no,
Raj Sidhu Re/Max,Real Estate,,"2980 Drew Rd Unit 231, Mississauga, ON L4T 0A4, Canada",(647) 299-8103,4.9,58,http://www.sidhusellsgta.com/,https://mississaugainsider.ca/directory/real-estate/raj-sidhu-re-max-b1nw8h/,ChIJhbob_OU9K4gRYzCdBqbbQ5A,no,
YOUSEF GUIRGIS REAL ESTATE,Real Estate,,"4310 Sherwoodtowne Blvd, Mississauga, ON L4Z 4C4, Canada",(416) 602-4524,4.9,56,http://soldbyyousef.com/,https://mississaugainsider.ca/directory/real-estate/yousef-guirgis-real-estate-8t5la5/,ChIJOwcH835HK4gRvbGELH3fDls,no,
Derek St. Jean Real Estate,Real Estate,,"103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(647) 988-7975,4.9,42,http://www.getmeahome.ca/,https://mississaugainsider.ca/directory/real-estate/derek-st-jean-real-estate-ha5n5v/,ChIJBaVADVBHK4gRIYyUF2mmtq4,no,
Tham Team Realty,Real Estate,,"Keller Williams Real Estate Associates, 103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(905) 278-8866,4.9,41,http://thamteam.com/,https://mississaugainsider.ca/directory/real-estate/tham-team-realty-2kfogi/,ChIJmRlc_VdHK4gRXQfPuOmAMQ8,no,
Corona Group Realty,Real Estate,,"2520 Eglinton Ave W, Mississauga, ON L5M 6J3, Canada",(416) 500-9348,4.9,35,https://coronagrp.ca/,https://mississaugainsider.ca/directory/real-estate/corona-group-realty-ea5e0w/,ChIJTa35_xdBK4gRIy5e3ke4Ox0,no,
Randy Selzer - Real Estate Agent,Real Estate,,"#200, 33 Pearl St, Mississauga, ON L5M 1X1, Canada",(416) 433-3556,4.9,22,https://www.randyselzer.com/,https://mississaugainsider.ca/directory/real-estate/randy-selzer-real-estate-agent-v301od/,ChIJ5y9bBEhBK4gRhGO4mNxEeSA,no,
Team Arora Realty,Real Estate,,"268 Derry Rd W Unit 101, Mississauga, ON L5W 0H6, Canada",(416) 910-8923,4.8,442,https://www.teamarora.com/,https://mississaugainsider.ca/directory/real-estate/team-arora-realty-1jd2m7/,ChIJhQDDb1E_K4gRxAf_iT9J6VI,no,
New Era Real Estate,Real Estate,,"171 Lakeshore Rd E, Mississauga, ON L5G 4T9, Canada",(416) 508-9929,4.8,326,http://newerarealestate.ca/,https://mississaugainsider.ca/directory/real-estate/new-era-real-estate-5rd4fu/,ChIJVVUlTeA0K4gR-y-Vf_Z6wEc,no,
