name,category,subcategory,address,phone,rating,reviews,website,profileUrl,placeId
"Team Kalia, Realtors - REMAX Real Estate Centre Inc.",Real Estate,,"1140 Burnhamthorpe Rd W Ste 141, Mississauga, ON L5C 4E9, Canada",(905) 339-5111,4.9,120,https://www.realestate-ontario.com/,https://mississaugainsider.ca/directory/real-estate/team-kalia-realtors-remax-real-estate-centre-inc-uxp4lp/,ChIJqRmgOChHK4gRwn_o8dCrwrs
Luna Faisal Realtor - Royal LePage Signature Realty Mississauga,Real Estate,,"30 Eglinton Ave W #201, Mississauga, ON L5R 3E7, Canada",(647) 823-6505,4.9,109,http://www.lunafaisal.com/,https://mississaugainsider.ca/directory/real-estate/luna-faisal-realtor-royal-lepage-signature-realty-mississaug-fx3x6c/,ChIJaxJQhDxBK4gRdkVLd8ilw2A
SirLuckHomes Real Estate Brokerage,Real Estate,,"55 City Centre Dr Unit 503, Mississauga, ON L5B 1M7, Canada",(416) 747-5825,4.9,91,https://www.sirluckhomes.com/,https://mississaugainsider.ca/directory/real-estate/sirluckhomes-real-estate-brokerage-kpmbbc/,ChIJeye0MCBtK4gRaJxiRiELq7g
Lara Group Real Estate | South Etobicoke Real Estate Agents,Real Estate,,"103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(416) 572-9500,4.9,70,https://laragroup.ca/?utm_source=googlebusiness&utm_medium=organic,https://mississaugainsider.ca/directory/real-estate/lara-group-real-estate-south-etobicoke-real-estate-agents-xz32y1/,ChIJiSUCobtHK4gRo3dgsUQSN98
The Village Guru,Real Estate,,"186 Robert Speck Pkwy, Mississauga, ON L4Z 3G1, Canada",(905) 896-4622,4.9,61,http://www.thevillageguru.com/,https://mississaugainsider.ca/directory/real-estate/the-village-guru-hq5g06/,ChIJ1TjNrzxHK4gRx-WSMDJUFH4
"Dina Elghandour, Real estate Broker",Real Estate,,"Royal LePage Certified Realty, 5618 Tenth Line W #9, Mississauga, ON L5M 7L9, Canada",(905) 462-2406,4.9,60,,https://mississaugainsider.ca/directory/real-estate/dina-elghandour-real-estate-broker-kr4grn/,ChIJ_6kBBshvK4gR5mp5GKlewTA
Reach Real Estate - Inder Singh - Remax Enterprises Inc,Real Estate,,"1697 Lakeshore Rd W, Mississauga, ON L5J 1J4, Canada",(905) 855-2200,4.9,58,https://www.reachre.ca/,https://mississaugainsider.ca/directory/real-estate/reach-real-estate-inder-singh-remax-enterprises-inc-ye6wc9/,ChIJkbwfp1xEK4gRG3URQFmXJr8
"Marco Pedri - Mississauga Real Estate Broker, Shoreline Realty Corp., Brokerage",Real Estate,,"92 Lakeshore Rd E Unit 215, Mississauga, ON L5G 4S2, Canada",(647) 920-1314,4.9,57,https://marcopedri.com/mississauga/real-estate-agent/,https://mississaugainsider.ca/directory/real-estate/marco-pedri-mississauga-real-estate-broker-shoreline-realty--63ph8d/,ChIJHbcScqdHK4gRDfDTrb5LiNQ
Derek St. Jean Real Estate,Real Estate,,"103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(647) 988-7975,4.9,42,http://www.getmeahome.ca/,https://mississaugainsider.ca/directory/real-estate/derek-st-jean-real-estate-ha5n5v/,ChIJBaVADVBHK4gRIYyUF2mmtq4
Tham Team Realty,Real Estate,,"Keller Williams Real Estate Associates, 103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(905) 278-8866,4.9,41,http://thamteam.com/,https://mississaugainsider.ca/directory/real-estate/tham-team-realty-2kfogi/,ChIJmRlc_VdHK4gRXQfPuOmAMQ8
Corona Group Realty,Real Estate,,"2520 Eglinton Ave W, Mississauga, ON L5M 6J3, Canada",(416) 500-9348,4.9,35,https://coronagrp.ca/,https://mississaugainsider.ca/directory/real-estate/corona-group-realty-ea5e0w/,ChIJTa35_xdBK4gRIy5e3ke4Ox0
Randy Selzer - Real Estate Agent,Real Estate,,"#200, 33 Pearl St, Mississauga, ON L5M 1X1, Canada",(416) 433-3556,4.9,23,https://www.randyselzer.com/,https://mississaugainsider.ca/directory/real-estate/randy-selzer-real-estate-agent-v301od/,ChIJ5y9bBEhBK4gRhGO4mNxEeSA
Team Arora Realty - No #1 Real estate agents | Top Realtors in Brampton and Mississauga,Real Estate,,"268 Derry Rd W Unit 101, Mississauga, ON L5W 0H6, Canada",(416) 910-8923,4.8,430,https://www.teamarora.com/,https://mississaugainsider.ca/directory/real-estate/team-arora-realty-no-1-real-estate-agents-top-realtors-in-br-1jd2m7/,ChIJhQDDb1E_K4gRxAf_iT9J6VI
Royal York Property Management - Mississauga,Real Estate,,"East Tower, 77 City Centre Dr, Mississauga, ON L5B 1M5, Canada",(289) 246-1266,4.8,336,https://royalyorkpropertymanagement.ca/mississauga-owners,https://mississaugainsider.ca/directory/real-estate/royal-york-property-management-mississauga-y5ol2h/,ChIJDyB-PNVHK4gRh2uXVb-N3uo
New Era Real Estate,Real Estate,,"171 Lakeshore Rd E, Mississauga, ON L5G 4T9, Canada",(416) 508-9929,4.8,319,http://newerarealestate.ca/,https://mississaugainsider.ca/directory/real-estate/new-era-real-estate-5rd4fu/,ChIJVVUlTeA0K4gR-y-Vf_Z6wEc
Modern Solution Realty Inc | One Percent Lists,Real Estate,,"3466 Mavis Rd Unit 1, Mississauga, ON L5C 1T8, Canada",(905) 897-5000,4.8,277,https://modernsolution.ca/,https://mississaugainsider.ca/directory/real-estate/modern-solution-realty-inc-one-percent-lists-lgfrrw/,ChIJxY4KZklBK4gR0zIKdPmw_Og
